participant,speech.sample,motion.expression.type
122,el gato quiere la rana y continua correr por la rana .,VPN
122,cuando la rana trae saltar de el gato # el gato # graba el pie de la rana .,VPN
122,y ellos (1)vengan [/] vengan [: (2)vienen] [*] # .,V
122,y el gato salga en salga [: sale] [*] por el bebé y su madre .,VPN
122,<y ellos son> [//] ellos quieren salen [: salir] [*] el parque .,VN
123,Mr Bean está enojado que &um <el tren> [/] el tren está saliando [: saliendo] [*] y él está en el andén &um # él salta enojado y #,V
123,Mr Bean &um está en el xxx &um y [/] y en el (1)video correr &um a la trampolín y sobre &um usa el trampolín &um (2)voy [//] (3)va a nadar en la piscina sí,VPN
123,Mr Bean &um está en el xxx &um y [/] y en el (1)video correr &um a la trampolín y sobre &um usa el trampolín &um (2)voy [//] (3)va a nadar en la piscina sí,VPN
123,mister [//] señor Bean está en el coche más pequeño y (1)verde &um # y señor Bean quiere estar afuera el coche y usa (2)ventana # <mister Bean> [//] señor Bean sale,V
123,Mr Bean está usando un pie en el calle para caminar el calle no sé [^ eng: only] usando un pie pero es cómico # y el calle &um son otras personas los mujeres y hombres y Mr Bean [//] señor Bean y otras personas &um,VN
123,Mr Bean está en la habitación y es # bailando en habitación no no baila Mr Bean baila en habitación no sé porque pero es # feliz Mr Bean está feliz y es [//] está bailando en habitación sí .,VPN
123,Mr Bean está en la habitación y es # bailando en habitación no no baila Mr Bean baila en habitación no sé porque pero es # feliz Mr Bean está feliz y es [//] está bailando en habitación sí .,VPN
123,Mr Bean está caminando en el carretera sí &um señor Bean está con nadie &um es solamente señor Bean # es un carretera no sé dónde # &um es bonito son # árboles son árboles en la carreta [*] son bonito,VPN
123,Mr Bean está en el saco &um es # no puedo &um (1)ver Mr Bean en el saco es [//] está en el andén y # y en el saco ir a un barrera sí un hombre está allí,VPN
123,son (1)ovejas y un perro [/] perro [//] &um el perro es [//] está corrando [: corriendo] [*] y <el (2)oves [*] también> [//] (3)ovejas también # sí &um son otras personas y un hombre con el (4)ovejas # un hombre con las (5)ovejas # y el # perro es negro y blanco &um ,V
123,señor Bean entren [: entra] [*] [//] entrentar [: entra] [*] a un tren y es [//] está feliz &um son dos otras personas un mujere [: mujer] [*] y un hombre y señor Bean tengo [: tiene] [*] un [^ eng: bag] # me (1)olvidé la palabra pero [^ eng: luggag] contigo o [^ eng: himself] ,VPN
123,señor Bean está en la habitación y es [//] se sentie [: se sienta] un cama y está feliz y &um está [^ eng: jumping] en la cama y es no no sé porque pero es cómico y es un # habitación (1)viejo con [^ eng: wallpaper y flores] .,VN
123,pienso que Mr Bean &um pienso que es el tren de Mr Bean y él &um no está en el tren y Mr Bean está enojado y &um él salta en el andén en porque él enojado y una persona &um una persona pienso [//] piensa que es cómico y quiere &um filmar Mr Bean salta en el andén,VPN
123,Mr Bean quiere un tobogán para entrar el agua y Mr Bean está muy contento y corre a el tobogán,VN
123,Mr Bean quiere un tobogán para entrar el agua y Mr Bean está muy contento y corre a el tobogán,VPN
123,Mr Bean está en el habitación y use [: usa] [*] el puerto [*] para entrar un otra habitación &um # el habitación es pienso que el habitación esté en un casa de Mr Bean y Mr Bean xxx,VN
123,Mr Bean entra un habitación y él usa el puerto [*] y habitación (1)video es muy corto porque,VN
123,Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho,VPN
123,Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho,V
123,Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho,VPN
123,Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho Mr Bean usa los pies para bailar en el calle &um son mucho personas en el calle y Mr Bean está contento y bailanda [: bailando] [*] mucho,V
123,Mr Bean quiere usar una fotomatón y para tomar un fotos y en el (1)video Mr Bean entra el fotomatón y # no,VN
123,Mr Bean usa el escalares [: escaleras] [*] <y un hombre estoy allí> [//] &um el hombre está allí como Mr Bean y Mr Bean también corre [//] corra el escalares [: escaleras] [*] porque es ocupado,VN
123,<el hombre está> [//] el hombre está corriendo en el gimnasio con el otro hombre y no sé porque pero el hombre [^ eng: chases],VPN
123,Mr Bean está en la calle y está caminando y # entonces Mr Bean (1)ve <un tiende [*]> [/] un tienda con mucho &um xxx con color &um y Mr Bean entra la tienda para comprar algo pero yo no sé,V
123,Mr Bean está en la calle y está caminando y # entonces Mr Bean (1)ve <un tiende [*]> [/] un tienda con mucho &um xxx con color &um y Mr Bean entra la tienda para comprar algo pero yo no sé,VN
123,Mr Bean está saltando en el andén es un tren el andén y Mr Bean no está en el tren y tal (1)vez Mr Bean está enojado porque no está en el tren # entonces Mr Bean salta en el andén,VPN
123,Mr Bean está en la silla y pienso que él [/] él pienso que él mira la (1)televisión y la (2)televisión no trabajo [//] trabaja posible y &um Mr Bean piense [: piensa] [*] que [/] que salta en su silla posible ayuda la (3)televisión a trabajar pero,VPN
123,señor Bean está en la carretera [/] carretera y está corriendo en el centro de la carretera y señor Bean está corriendo lejos de algo pero yo no sé que algo,VPN
123,señor Bean está en la carretera [/] carretera y está corriendo en el centro de la carretera y señor Bean está corriendo lejos de algo pero yo no sé que algo,VPN
123,señor Bean está en el coche amarillo y señor Bean <está no> [//] no está contento y usa la puerta del el coche para sale [: salir] [*] un coche y señor Bean &um después el señor Bean sale el coche está mirando a la coche en # y están no está con(tento),VN
123,señor Bean está en el coche amarillo y señor Bean <está no> [//] no está contento y usa la puerta del el coche para sale [: salir] [*] un coche y señor Bean &um después el señor Bean sale el coche está mirando a la coche en # y están no está con(tento),VN
123,en este (1)video # señor Bean es en el centro de la calle y señor Bean está usando un pie no ambos pies y señor Bean está corriendo con <un pie> [//] uno pie para [/] un para un coche que es conduciendo lejos de,VPN
123,señor Bean está corriendo lejos de un perro y señor Bean entra un taquilla para (1)evitar el perro y el taquilla es tiene [/] tiene un puerta que señor Bean puede usar para (2)evitar [/] (3)evitar el perro,VPN
123,señor Bean está corriendo lejos de un perro y señor Bean entra un taquilla para (1)evitar el perro y el taquilla es tiene [/] tiene un puerta que señor Bean puede usar para (2)evitar [/] (3)evitar el perro,VN
123,señor Bean está no contento y está caminando en [^ eng: circles] xxx y # y yo (1)veo un lado de señor Bean y está mucho personas,V
123,señor Bean está en la escuela y <(1)ve un> [/] # (2)ve un [^ eng: sign] que es para un labo(ratorio) [/] laboratorio y señor Bean quiere entrar el laboratorio y # señor Bean usa el puerta para (3)ve un laboratorio,VN
123,señor Bean uso [: usa] [*] las escalares [: escaleras] [*] para # &um señor Bean usa las escalares [: escaleras]  [*] de la [^ eng: diving board] para entrar la piscina porque señor Bean quiere &um,VN
123,en el (1)video <señor Bean es> [//] &um señor Bean sale un fotomatón y # &um sale un fotomatón y nada mucho está,VN
123,en el (1)video <señor Bean es> [//] &um señor Bean sale un fotomatón y # &um sale un fotomatón y nada mucho está,VN
123,en el (1)video <señor Bean es> [//] &um señor Bean sale un fotomatón y # &um sale un fotomatón y nada mucho está,V
123,señor Bean quiere obtener un gallina y el gallina y señor Bean está corriendo en el [^ eng: market] y el gallina y señor Bean está corriendo por mucho personas y señor Bean no obtene [: obtiene] [*] ,VPN
123,señor Bean quiere obtener un gallina y el gallina y señor Bean está corriendo en el [^ eng: market] y el gallina y señor Bean está corriendo por mucho personas y señor Bean no obtene [: obtiene] [*] ,VPN
123,señor Bean entra un peluquería [/] peluquería y señor Bea quiere su pelo corta y # en el peluquería son dos hombres y en el (1)video señor Bean usa la puerta para entrar el peluquería y señor Bean mira los dos hombres,VN
123,&um señor Bean salta con uno pie en la zapatería,VPN
123,está &um en este (1)video señor Bean está corriendo en el parque,VPN
123,señor Bean está en el coche y usa la puerto [*] de la coche para sale la coche del coche y en el coche son un # son libros y son # &um son o es el oso,VN
123,señor Bean está en el calle y # señor Bean tiene un zapato porque la otro zapato está en el coche Mr Bean está [/] &um está saltando en el calle # usa un pie porque su otra zapato ,VPN
123,señor Bean está en la sala y señor Bean está contento y la sala tiene flores y es blanco y señor Bean uso [: usa] [*] puerto [*] para entrar en el sala,VPN
123,&um señor Bean está afuera en el parque y está a un [/] un &um [^ eng: picnic] [/] [^ eng: picnic] y señor Bean está corriendo [^ eng: around] la manta de [^ eng: picnic] y # la manta está en el tierra y señor Bean mira,VPN
123,señor Bean está caminando en el calle son mucho coches en el calle porque Mr Bean está en el centro de la calle y es entre los muchos coches y señor Bean está mirando para algo,VPN
123,señor Bean está en el andén y señor Bean está en un saco y <es tratando> [/] &um es tratando caminar en el saco y [/] y no (1)veo Mr Bean porque está en el saco,VPN
123,señor Bean está en un hotel y es o señor Bean entra en su habitación con su (1)llave y señor Bean usa el (2)llave para entrar del habitación y en el hotel es su [^ eng: suitcase],VPN
123,señor Bean está en un hotel y es o señor Bean entra en su habitación con su (1)llave y señor Bean usa el (2)llave para entrar del habitación y en el hotel es su [^ eng: suitcase],VPN
123,señor Bean está en el buzón y en el (1)video señor Bean sale el buzón y # porque otro persona <está aquí> [//] &um está allí y el buzón está en la calle,VN
123,en este (1)video señor Bean corre &um al edificio y o porque está llorando [: (2)lloviendo] [*] afuera y # señor Bean es # no señor Bean no está la (3)ll(uvia) [//] (4)llovía [*] [//] (5)llovía [*],VPN
123,señor Bean está afuera y es [/] es a un parque y está saltando en un libro y señor Bean está muy enojado y en el parque señor Bean,VPN
123,el (1)venado y el perro um está corriando [: corriendo] [*] un precipicio .,VN
123,el perro está corrando [: corriendo] [*] de las abejas .,VPN
123,y el niño <necesito [: necesita] [*] um ir> [/] necesito [: necesita] [*] ir [^ eng: I forgot the word for over] [/] necesito [: necesita] [*] ir [^ eng: over the] tronco para obtener la rana .,VPN
123,<el niño es> [//] <um es> [//] el niño está corriendo con el perro y (1)va a obtener la rana con su red y cubeta .,V
123,y ahora ir a la casa [^ eng: maybe] .,VPN
123,um el niño ir a (1)volver a su casa con su perro .,VPN
123,la rana es # um la rana (1)va a bañera con el perro y el niño .,VPN
123,y el perro estoy [: está] [*] nadando .,V
123,um un día un niño quiere ir a la parque con su perro tortuga y rana  .,VPN
123,y el niño pone la rana y tortuga en cubeta para ir al parque .,VPN
123,pero la rana quiere ir # afuera la cubeta .,VPN
123,el niño y perro um <está cami(nando)> [//] está caminando um lejos de la rana .,VPN
123,la rana tiene hambre y (1)va a la canasta [*] de comida para obtener la comida .,VPN
123,y la rana um está nadando lejos de el niño y mujer .,VPN
123,<y la rana está> [/] um la rana está corriendo lejos de el gato .,VPN
123,y la rana use el bote de basura para esquepar [: escapar] [*] .,V
123,<el gato corre porque no quiere> [//] el gato corre lejos del perro .,VPN
123,y ahora todos (1)va a salir el parque .,VN
123,el gato está corriendo para obtener la rana .,V
123,<el niño es> [//] el niño sale con su familia .,V
123,y el perro y la tortuga um está en la casa y no sale .,V
123,la rana sale el bol(sillo) [/] bolsillo porque la rana (1)ve el saxofón .,VN
123,y la rana escape [: escapa] [*] .,V
123,la rana sale la ensalada .,VN
123,el mesero sale el restaurante con la rana .,VN
123,"	la familia sale al restaurante . ",VPN
123,porque el mes(ero) [/] mesero dice que necesitan salir .,V
123,el padre del niño dice que el niño necesita ir a su cuarto .,VPN
124,Mr Bean está en el andén es # es cómico porque Mr Bean no está en el autobús pero pienso que Mr Bean quiere estar en el autobús sí &um y es bailando en el andén porque,VPN
124,el señor Bean corre &um cerca de la piscina y # corre y corre a la trampolín más alta # el señor Bean pa(sa) [/] pasa la trampolín más baja y el señor Bean se [/] se (1)lleva los pantalones más cortos amarillos y anaranjados,VPN
124,el señor Bean corre &um cerca de la piscina <y # corre> [/] y corre a la trampolín más alta # el señor Bean pa(sa) [/] pasa la trampolín más baja y el señor Bean se [/] se (1)lleva los pantalones más cortos amarillos y anaranjados,VPN
124,el señor Bean corre &um cerca de la piscina y # corre y corre a la trampolín más alta # el señor Bean pa(sa) [/] pasa la trampolín más baja y el señor Bean se [/] se (1)lleva los pantalones más cortos amarillos y anaranjados,VN
124,señor Bean se [/] &um se ascende [: asciende] [*] afuera al su coche amarilla &um porque &um la [//] las cajas &um # en la coche # y sí # Mr Bean señor Bean,VPN
124,&um Mr el señor Bean corre en la calle en uno pie porque señor Bean # tiene solo # un zapato # y Mr Bean corre &um enfrente de # los [//] las tiendas,VPN
124,&um Mr el señor Bean corre en la calle en uno pie porque señor Bean # tiene solo # un zapato # y Mr Bean corre &um enfrente de # los [//] las tiendas,VPN
124,el señor Bean &um queda afuera un centro comercial y &um queda [//] &um quedé por el centro comercial xxx y después el señor Bean corre en la centro comercial &um (1)ve muchas cosas,VPN
124,&um el señor Bean &um corre [//] &um es(á) [//] está corrando [: corriendo] [*] en su habitación y baila en su habitación después &um y el señor Bean se pone las pajamas [: pijamas] [*] [/] pajamas [: pijamas] [*] # no sé si el seño Bean es &um,VPN
